"Identifiant__BAN";"Conso_chauffage_dépensier_é_finale";"Emission_GES_ECS";"Type_énergie_n°1";"Date_établissement_DPE";"Nom__commune_(BAN)";"Emission_GES_chauffage";"Coût_total_5_usages";"Conso_ECS_é_finale";"Emission_GES_5_usages";"N°DPE";"Code_postal_(BAN)";"Conso_ECS_é_primaire";"Etiquette_GES";"Coordonnée_cartographique_X_(BAN)";"Date_fin_validité_DPE";"Conso_chauffage_é_finale";"Type_bâtiment";"Conso_5_usages_par_m²_é_primaire";"Etiquette_DPE";"Coût_chauffage";"Emission_GES_5_usages_par_m²";"Conso_5_usages_é_finale";"N°_département_(BAN)";"_geopoint";"N°_région_(BAN)";"Surface_habitable_logement";"Version_DPE";"Coordonnée_cartographique_Y_(BAN)";"Code_INSEE_(BAN)";"Coût_ECS";"_score";"Année_construction";"id_fantoir";"numero";"rep";"nom_voie";"code_postal";"code_insee";"nom_commune";"code_insee_ancienne_commune";"nom_ancienne_commune";"x";"y";"lon";"lat";"type_position";"alias";"nom_ld";"libelle_acheminement";"nom_afnor";"source_position";"source_nom_voie";"certification_commune";"cad_parcelles"
"1228";"48095_0343_00006";12788.6;129.6;"Électricité";"2023-01-23";"Mende";850.3;2155.2;1993.5;1031.1;"2348E0225331N";"48000";4585.1;"B";736951.21;"2033-01-22";12314.7;"maison";288;"E";1697.3;9;15092.5;"48";"44.52953203021617,3.4650249499968404";"76";108.9;2.2;6381271.32;"48095";328.6;34.41625;NA;"48095_0343";6;"";"Rue des Chabrières";48000;48095;"Mende";NA;"";736951.21;6381271.32;3.465025;44.529532;"";NA;"";"MENDE";"RUE DES CHABRIERES";"commune";"commune";1;""
"1229";"48095_0343_00006";12317.9;129.6;"Électricité";"2023-02-12";"Mende";819.2;2095.9;1993.5;1000.1;"2348E0469583V";"48000";4585.1;"B";736951.21;"2033-02-11";11865.2;"maison";280;"E";1637.5;9;14642.9;"48";"44.52953203021617,3.4650249499968404";"76";108.9;2.2;6381271.32;"48095";329;34.41625;NA;"48095_0343";6;"";"Rue des Chabrières";48000;48095;"Mende";NA;"";736951.21;6381271.32;3.465025;44.529532;"";NA;"";"MENDE";"RUE DES CHABRIERES";"commune";"commune";1;""
"1230";"48095_0343_00017";10455.6;154.2;"Électricité";"2022-02-28";"Mende";625.7;1728;2372.8;781.3;"2248E0405219G";"48000";5457.5;"B";736929.22;"2032-02-28";10037.5;"maison";197.4;"D";1216;6;13105.3;"48";"44.52975401753638,3.464750032759758";"76";130.2;2;6381295.85;"48095";396;35.262558;2002;"48095_0343";17;"";"Rue des Chabrières";48000;48095;"Mende";NA;"";736929.22;6381295.85;3.46475;44.529754;"";NA;"";"MENDE";"RUE DES CHABRIERES";"commune";"commune";1;""
"1231";"48095_0349_00005";11499.8;68.2;"Électricité";"2023-02-26";"Mende";621.3;1381;1049.5;703.9;"2348E0785025F";"48000";2413.8;"B";739208.68;"2033-02-25";11187.2;"maison";202.2;"D";1166;6.5;12448.1;"48";"44.5244669991188,3.4933909571099724";"76";107.1;2.2;6380722.37;"48095";179;34.41625;1985;"48095_0349";5;"";"Traverse de Chaldecoste";48000;48095;"Mende";NA;"";739208.68;6380722.37;3.493391;44.524467;"";NA;"";"MENDE";"TRAVERSE DE CHALDECOSTE";"commune";"commune";1;""
"1232";"48095_0360_00002";15517.4;107.1;"Fioul domestique";"2021-09-02";"Mende";4807.1;1874;1648.2;4977;"2148E1022088Y";"48000";3790.9;"E";739626.77;"2031-09-01";14836.8;"appartement";259.7;"E";1356;62;17452.4;"48";"44.51957396133075,3.498608963573032";"76";80.3;2;6380181.45;"48095";327;35.262558;1900;"48095_0360";2;"";"Rue de Chanteronne";48000;48095;"Mende";NA;"";739626.77;6380181.45;3.498609;44.519574;"";NA;"";"MENDE";"RUE DE CHANTERONNE";"commune";"commune";1;""
"1233";"48095_0360_00006";10058.2;83.6;"Électricité";"2023-08-09";"Mende";769.4;1842;1286.9;858.8;"2348E2702628E";"48000";2959.8;"C";739619.79;"2033-08-08";9738.7;"appartement";603.9;"G";1615;20.3;11109.1;"48";"44.51989402096624,3.49852396001406";"76";42.3;2.3;6380216.96;"48095";213;33.569782;1947;"48095_0360";6;"";"Rue de Chanteronne";48000;48095;"Mende";NA;"";739619.79;6380216.96;3.498524;44.519894;"";NA;"";"MENDE";"RUE DE CHANTERONNE";"commune";"commune";1;""
"1234";"48095_0360_00006";52099.9;1757.3;"Électricité";"2023-02-01";"Mende";9041.1;8802.8;10404.1;11004.6;"2348E0336443B";"48000";18503.5;"D";739619.79;"2033-01-31";49857.7;"immeuble";340;"F";6827.1;33;63432;"48";"44.51989402096624,3.49852396001406";"76";NA;2.2;6380216.96;"48095";1438.1;34.41625;NA;"48095_0360";6;"";"Rue de Chanteronne";48000;48095;"Mende";NA;"";739619.79;6380216.96;3.498524;44.519894;"";NA;"";"MENDE";"RUE DE CHANTERONNE";"commune";"commune";1;""
"1235";"48095_0378_00002";5845.6;120.1;"Électricité";"2022-06-07";"Mende";441.2;1382;1847.1;610;"2248E1355616Z";"48000";4248.4;"B";739948.91;"2032-06-06";5584.6;"appartement";276.7;"E";943;9;8179.6;"48";"44.515261961578176,3.5026240221857003";"76";68;2.1;6379704.49;"48095";312;35.262558;1993;"48095_0378";2;"";"Impasse du Chapeliérou";48000;48095;"Mende";NA;"";739948.91;6379704.49;3.502624;44.515262;"";NA;"";"MENDE";"IMPASSE DU CHAPELIEROU";"commune";"commune";1;""
"1236";"48095_0378_00002";3907.4;110.3;"Électricité";"2021-09-16";"Mende";297.8;1320;1697.1;444;"2148E0338539P";"48000";3903.3;"B";739948.91;"2031-09-15";3769.7;"appartement";276.8;"E";827;8.9;6016.7;"48";"44.515261961578176,3.5026240221857003";"76";50;1;6379704.49;"48095";372;35.02613;1994;"48095_0378";2;"";"Impasse du Chapeliérou";48000;48095;"Mende";NA;"";739948.91;6379704.49;3.502624;44.515262;"";NA;"";"MENDE";"IMPASSE DU CHAPELIEROU";"commune";"commune";1;""
"1237";"48095_0378_00004";3155.7;100.2;"Électricité";"2023-08-17";"Mende";242;889;1541.9;371.5;"2348E2757114U";"48000";3546.3;"B";739921.88;"2033-08-16";3062.8;"appartement";256.5;"E";539;8.1;5053.7;"48";"44.51492503350043,3.5022809396421253";"76";45.3;2.3;6379666.89;"48095";271;33.569782;1980;"48095_0378";4;"";"Impasse du Chapeliérou";48000;48095;"Mende";NA;"";739921.88;6379666.89;3.502281;44.514925;"";NA;"";"MENDE";"IMPASSE DU CHAPELIEROU";"commune";"commune";1;""
"1238";"48095_0378_00004";5214.1;159.9;"Électricité";"2021-08-10";"Mende";398.2;1631;2459.5;582.7;"2148E0161166O";"48000";5656.8;"B";739921.88;"2031-08-09";5041;"appartement";218.2;"D";1044;7;7875.1;"48";"44.51492503350043,3.5022809396421253";"76";83;1;6379666.89;"48095";509;35.02613;1980;"48095_0378";4;"";"Impasse du Chapeliérou";48000;48095;"Mende";NA;"";739921.88;6379666.89;3.502281;44.514925;"";NA;"";"MENDE";"IMPASSE DU CHAPELIEROU";"commune";"commune";1;""
"1239";"48095_0378_00004";4423.4;158.5;"Électricité";"2021-12-21";"Mende";339.6;1279;2438.5;549.6;"2148E0963951X";"48000";5608.5;"B";739921.88;"2031-12-20";4298.3;"appartement";216.5;"D";730;6.9;7529.7;"48";"44.51492503350043,3.5022809396421253";"76";80;2;6379666.89;"48095";414;35.02613;1980;"48095_0378";4;"";"Impasse du Chapeliérou";48000;48095;"Mende";NA;"";739921.88;6379666.89;3.502281;44.514925;"";NA;"";"MENDE";"IMPASSE DU CHAPELIEROU";"commune";"commune";1;""
"1240";"48095_0378_00004";3495.3;101.6;"Électricité";"2022-07-31";"Mende";267.3;945;1563;399;"2248E1751336Z";"48000";3594.8;"B";739921.88;"2032-07-30";3383.2;"appartement";264.8;"E";591;8.5;5412;"48";"44.51492503350043,3.5022809396421253";"76";47;2.1;6379666.89;"48095";273;35.262558;1980;"48095_0378";4;"";"Impasse du Chapeliérou";48000;48095;"Mende";NA;"";739921.88;6379666.89;3.502281;44.514925;"";NA;"";"MENDE";"IMPASSE DU CHAPELIEROU";"commune";"commune";1;""
"1241";"48095_0378_00004";6410;140.9;"Électricité";"2022-05-12";"Mende";488.1;1531;2168.3;680.2;"2248E1046722L";"48000";4987;"B";739921.88;"2032-05-11";6178.4;"appartement";264.7;"E";1036;8.6;9133.4;"48";"44.51492503350043,3.5022809396421253";"76";79.4;2.1;6379666.89;"48095";363;35.262558;1980;"48095_0378";4;"";"Impasse du Chapeliérou";48000;48095;"Mende";NA;"";739921.88;6379666.89;3.502281;44.514925;"";NA;"";"MENDE";"IMPASSE DU CHAPELIEROU";"commune";"commune";1;""
"1242";"48095_0378_00011";9644.1;163.6;"Électricité";"2021-10-22";"Mende";533.8;1872;2517.2;749.5;"2148E0552342U";"48000";5789.6;"B";739972.29;"2031-10-21";9254;"maison";208.1;"D";1196;6.6;12565;"48";"44.51445502969608,3.5029110027281085";"76";113.7;1;6379615;"48095";514;35.02613;2002;"48095_0378";11;"";"Impasse du Chapeliérou";48000;48095;"Mende";NA;"";739972.29;6379615;3.502911;44.514455;"";NA;"";"MENDE";"IMPASSE DU CHAPELIEROU";"commune";"commune";1;""
"1243";"48095_0385_00009";15096.8;924.6;"Fioul domestique";"2023-11-11";"Mende";4683.7;1675;2853.6;5589.6;"2348E4048495H";"48000";2853.6;"F";738574.07;"2033-11-10";14456;"appartement";258;"F";1322;80;17627.4;"48";"44.5173490044544,3.48534394543371";"76";69.9;2.3;6379927.73;"48095";261;34.61817;1948;"48095_0385";9;"";"Route du Chapitre";48000;48095;"Mende";NA;"";738574.07;6379927.73;3.485344;44.517349;"";NA;"";"MENDE";"ROUTE DU CHAPITRE";"commune";"commune";1;""
"1244";"48095_0385_00009";15312.4;1008.2;"Fioul domestique";"2023-11-11";"Mende";4783;1734;3111.6;5741.5;"2348E4048242O";"48000";3111.6;"E";738574.07;"2033-11-10";14762.3;"appartement";224;"E";1350;69;18219.1;"48";"44.5173490044544,3.48534394543371";"76";83.2;2.3;6379927.73;"48095";284;34.61817;1948;"48095_0385";9;"";"Route du Chapitre";48000;48095;"Mende";NA;"";738574.07;6379927.73;3.485344;44.517349;"";NA;"";"MENDE";"ROUTE DU CHAPITRE";"commune";"commune";1;""
"1245";"48095_0385_00013";5736.7;92;"Bois – Granulés (pellets) ou briquettes";"2021-07-13";"Mende";166.7;805;1415.3;264.4;"2148E0044312E";"48000";3255.2;"B";738591.19;"2031-07-12";5556.3;"appartement";242.4;"D";333;7.1;7054.3;"48";"44.51765799766749,3.485562009911974";"76";37.1;1;6379962.16;"48095";446;35.02613;1965;"48095_0385";13;"";"Route du Chapitre";48000;48095;"Mende";NA;"";738591.19;6379962.16;3.485562;44.517658;"";NA;"";"MENDE";"ROUTE DU CHAPITRE";"commune";"commune";1;""
"1246";"48095_0385_00021";5915.5;96.5;"Gaz naturel";"2023-08-09";"Mende";1299.4;769;1484.8;1410.4;"2348E2746146Y";"48000";3415;"D";738526.73;"2033-08-08";5724.1;"appartement";292.4;"E";380;42.7;7431.2;"48";"44.51836903457901,3.484757052258986";"76";33;2.3;6380040.75;"48095";338;33.569782;1980;"48095_0385";21;"";"Route du Chapitre";48000;48095;"Mende";NA;"";738526.73;6380040.75;3.484757;44.518369;"";NA;"";"MENDE";"ROUTE DU CHAPITRE";"commune";"commune";1;""
"1247";"48095_0385_00032";3604.8;108.5;"Électricité";"2023-09-06";"Mende";273.8;958;1669.1;405.6;"2348E2968888Y";"48000";3838.8;"B";738065.77;"2033-09-05";3466.4;"appartement";281.6;"E";605;9;5495.2;"48";"44.51801996145534,3.4789540582334313";"76";44.9;2.3;6379999.16;"48095";291;33.569782;2007;"48095_0385";32;"";"Route du Chapitre";48000;48095;"Mende";NA;"";738065.77;6379999.16;3.478954;44.51802;"";NA;"";"MENDE";"ROUTE DU CHAPITRE";"commune";"commune";1;""
"1248";"48095_0390_00001";10872.9;136.9;"Fioul domestique";"2023-04-25";"Mende";3432.5;1456;2105.8;3589.8;"2348E1396541B";"48000";4843.3;"D";739661.4;"2033-04-24";10594;"appartement";205.5;"D";969;45.7;13003.5;"48";"44.51689604351653,3.4990210510039743";"76";78.5;2.3;6379884.19;"48095";426;35.10016;1930;"48095_0390";1;"";"Place Chaptal";48000;48095;"Mende";NA;"";739661.4;6379884.19;3.499021;44.516896;"";NA;"";"MENDE";"PLACE CHAPTAL";"commune";"commune";1;""
"1249";"48095_0390_00001";7383.4;101.6;"Fioul domestique";"2023-05-21";"Mende";2305.8;1050;1563.1;2421.9;"2348E1677880U";"48000";3595.2;"E";739661.4;"2033-05-20";7116.6;"appartement";243.8;"E";651;52.6;8900.1;"48";"44.51689604351653,3.4990210510039743";"76";46;2.3;6379884.19;"48095";350;35.10016;1949;"48095_0390";1;"";"Place Chaptal";48000;48095;"Mende";NA;"";739661.4;6379884.19;3.499021;44.516896;"";NA;"";"MENDE";"PLACE CHAPTAL";"commune";"commune";1;""
"1250";"48095_0390_00001";12150.9;138.3;"Réseau de Chauffage urbain";"2023-04-18";"Mende";348.2;1403;2127.1;438.4;"2348E1324255V";"48000";4892.4;"B";739661.4;"2033-04-17";11606.9;"appartement";235;"D";913;6;14030.1;"48";"44.51689604351653,3.4990210510039743";"76";73.1;2.3;6379884.19;"48095";430;35.10016;1945;"48095_0390";1;"";"Place Chaptal";48000;48095;"Mende";NA;"";739661.4;6379884.19;3.499021;44.516896;"";NA;"";"MENDE";"PLACE CHAPTAL";"commune";"commune";1;""
"1251";"48095_0400_00001";15467.9;138.3;"Fioul domestique";"2023-04-18";"Mende";4819.1;1853;2127.1;4968.8;"2348E1324284Y";"48000";4892.4;"E";739560.87;"2033-04-17";14873.6;"appartement";280;"E";1360;68;17317.1;"48";"44.51675997337104,3.497754963590853";"76";73.1;2.3;6379868.44;"48095";429;35.10016;1945;"48095_0400";1;"";"Rue Chaptal";48000;48095;"Mende";NA;"";739560.87;6379868.44;3.497755;44.51676;"";NA;"";"MENDE";"RUE CHAPTAL";"commune";"commune";1;""
"1252";"48095_0400_00003";4247.7;126;"Réseau de Chauffage urbain";"2022-01-05";"Mende";99.7;856;1939;237;"2248E0020807E";"48000";4459.6;"A";739619.37;"2032-01-04";4154;"appartement";174.1;"C";327;4;6832.2;"48";"44.51686395556488,3.4984919379916355";"76";59.3;2;6379880.36;"48095";383;35.262558;1945;"48095_0400";3;"";"Rue Chaptal";48000;48095;"Mende";NA;"";739619.37;6379880.36;3.498492;44.516864;"";NA;"";"MENDE";"RUE CHAPTAL";"commune";"commune";1;""
"1253";"48095_0400_00006";3481.5;130.3;"Électricité";"2022-01-30";"Mende";268.1;998.9;2004.9;421.5;"2248E0191428N";"48000";4611.3;"B";739601.23;"2032-01-29";3393.5;"appartement";236;"D";589.4;7;5750.6;"48";"44.5167890090059,3.4982630360246647";"76";56;2.1;6379871.92;"48095";348.2;35.262558;1948;"48095_0400";6;"";"Rue Chaptal";48000;48095;"Mende";NA;"";739601.23;6379871.92;3.498263;44.516789;"";NA;"";"MENDE";"RUE CHAPTAL";"commune";"commune";1;""
"1254";"48095_0400_00006";10270.5;2.3;"Électricité";"2023-06-19";"Mende";11.2;1977;2008.3;916.4;"2348E2137179D";"48000";4619;"C";739601.23;"2033-06-18";9824.6;"appartement";398;"F";1623;13.2;11969.3;"48";"44.5167890090059,3.4982630360246647";"76";69.2;2.2;6379871.92;"48095";332;35.10016;1949;"48095_0400";6;"";"Rue Chaptal";48000;48095;"Mende";NA;"";739601.23;6379871.92;3.498263;44.516789;"";NA;"";"MENDE";"RUE CHAPTAL";"commune";"commune";1;""
"1255";"48095_0400_00006";8772.3;103.9;"Électricité";"2022-06-22";"Mende";672.7;1743;1598.6;800.4;"2248E1420613W";"48000";3676.8;"B";739601.23;"2032-06-21";8515.3;"appartement";321;"E";1416;10.7;10479;"48";"44.5167890090059,3.4982630360246647";"76";75.1;2.1;6379871.92;"48095";266;35.262558;1947;"48095_0400";6;"";"Rue Chaptal";48000;48095;"Mende";NA;"";739601.23;6379871.92;3.498263;44.516789;"";NA;"";"MENDE";"RUE CHAPTAL";"commune";"commune";1;""
"1256";"48095_0400_00006";3650.1;133;"Électricité";"2022-01-23";"Mende";281.1;1037.3;2046.8;439.7;"2248E0138930J";"48000";4707.7;"B";739601.23;"2032-01-22";3558.4;"appartement";222;"D";615.7;7;5995;"48";"44.5167890090059,3.4982630360246647";"76";62;2.1;6379871.92;"48095";354.2;35.262558;1948;"48095_0400";6;"";"Rue Chaptal";48000;48095;"Mende";NA;"";739601.23;6379871.92;3.498263;44.516789;"";NA;"";"MENDE";"RUE CHAPTAL";"commune";"commune";1;""
"1257";"48095_0400_00006";3481.5;130.3;"Électricité";"2022-01-30";"Mende";268.1;998.9;2004.9;421.5;"2248E0191429O";"48000";4611.3;"B";739601.23;"2032-01-29";3393.5;"appartement";236;"D";589.4;7;5750.6;"48";"44.5167890090059,3.4982630360246647";"76";56;2.1;6379871.92;"48095";348.2;35.262558;1948;"48095_0400";6;"";"Rue Chaptal";48000;48095;"Mende";NA;"";739601.23;6379871.92;3.498263;44.516789;"";NA;"";"MENDE";"RUE CHAPTAL";"commune";"commune";1;""
"1258";"48095_0412_00005";10106.9;154;"Électricité";"2023-07-09";"Mende";772.1;2027;2368.6;935.9;"2348E2328677L";"48000";5447.7;"C";739275.04;"2033-07-08";9773.3;"appartement";403.4;"F";1613;13.3;12280;"48";"44.51703503354965,3.494161008611784";"76";70;2.3;6379897.2;"48095";391;33.569782;1947;"48095_0412";5;"";"Rue Charles Morel";48000;48095;"Mende";NA;"";739289.87;6379902.73;3.494348;44.517084;"";NA;"";"MENDE";"RUE CHARLES MOREL";"commune";"commune";1;""
"1259";"48095_0412_00007";9453.5;143.2;"Électricité";"2023-07-09";"Mende";723.5;1904;2203.6;876.4;"2348E2329220I";"48000";5068.4;"C";739245.62;"2033-07-08";9158.5;"appartement";377.8;"F";1516;12.5;11500.3;"48";"44.516935957474004,3.4937899735504767";"76";70;2.3;6379886.01;"48095";365;33.569782;1947;"48095_0412";7;"";"Rue Charles Morel";48000;48095;"Mende";NA;"";739243.87;6379885.78;3.493768;44.516934;"";NA;"";"MENDE";"RUE CHARLES MOREL";"commune";"commune";1;""
"1260";"48095_0412_00008";11727.4;481.9;"Gaz naturel";"2022-07-31";"Mende";2567.7;1365.9;2123;3107.5;"2248E1755906T";"48000";2123;"D";739257.82;"2032-07-30";11311.5;"appartement";173;"D";932.6;34;14324.6;"48";"44.51745801941252,3.4939480408764125";"76";89.4;2.1;6379944.08;"48095";175;35.262558;NA;"48095_0412";8;"";"Rue Charles Morel";48000;48095;"Mende";NA;"";739278.17;6379905.1;3.494201;44.517106;"";NA;"";"MENDE";"RUE CHARLES MOREL";"commune";"commune";1;""
"1261";"48095_0412_00008";661.7;90.6;"Électricité";"2022-09-27";"Mende";51.1;460;1394.3;152.7;"2248E2225508J";"48000";3207;"B";739257.82;"2032-09-26";646.9;"appartement";213.1;"D";135;6.4;2207.3;"48";"44.51745801941252,3.4939480408764125";"76";23.8;2.2;6379944.08;"48095";290;35.262558;2008;"48095_0412";8;"";"Rue Charles Morel";48000;48095;"Mende";NA;"";739278.17;6379905.1;3.494201;44.517106;"";NA;"";"MENDE";"RUE CHARLES MOREL";"commune";"commune";1;""
"1262";"48095_0412_00008";921.1;84.4;"Électricité";"2022-03-07";"Mende";70.7;475;1298.7;163.4;"2248E0461677S";"48000";2987.1;"B";739257.82;"2032-03-06";894.8;"appartement";294.8;"E";183;9;2319.8;"48";"44.51745801941252,3.4939480408764125";"76";18.1;2.1;6379944.08;"48095";266;35.262558;2010;"48095_0412";8;"";"Rue Charles Morel";48000;48095;"Mende";NA;"";739278.17;6379905.1;3.494201;44.517106;"";NA;"";"MENDE";"RUE CHARLES MOREL";"commune";"commune";1;""
"1263";"48095_0412_00008";6311.6;526.8;"Propane";"2022-12-04";"Mende";1672.6;1339;1936.6;2240.3;"2248E2927025U";"48000";1936.6;"D";739257.82;"2032-12-03";6149.4;"appartement";143.7;"D";880;33.8;8711.9;"48";"44.51745801941252,3.4939480408764125";"76";66.3;2.2;6379944.08;"48095";277;35.262558;2008;"48095_0412";8;"";"Rue Charles Morel";48000;48095;"Mende";NA;"";739278.17;6379905.1;3.494201;44.517106;"";NA;"";"MENDE";"RUE CHARLES MOREL";"commune";"commune";1;""
"1264";"48095_0412_00008";6495.4;570.8;"GPL";"2024-09-03";"Mende";1728.1;1676.4;2098.5;2365.3;"2448E3060662T";"48000";2098.5;"C";739278.17;"2034-09-02";6353.2;"appartement";108;"C";995.7;23;9474.2;"48";"44.51710597336981,3.4942010115333275";"76";99.5;2.4;6379905.1;"48095";328.9;33.17389;NA;"48095_0412";8;"";"Rue Charles Morel";48000;48095;"Mende";NA;"";739278.17;6379905.1;3.494201;44.517106;"";NA;"";"MENDE";"RUE CHARLES MOREL";"commune";"commune";1;""
"1265";"48095_0420_00002";6289.9;107.2;"Électricité";"2023-07-24";"Mende";383;1132.8;1649.7;497.3;"2348E2509050W";"48000";3794.2;"B";739553.53;"2033-07-23";6088.1;"maison";296;"E";828.9;9;7840.4;"48";"44.5189659812405,3.4976820435251423";"76";52;2.3;6380113.45;"48095";286.1;33.569782;NA;"48095_0420";2;"";"Rue du Chastel";48000;48095;"Mende";NA;"";739553.53;6380113.45;3.497682;44.518966;"";NA;"";"MENDE";"RUE DU CHASTEL";"commune";"commune";1;""
"1266";"48095_0420_00010";6620.3;176.9;"Électricité";"2021-12-21";"Mende";504.2;1648;2722;714.6;"2148E0964761B";"48000";6260.6;"B";739534.8;"2031-12-20";6382.2;"maison";222.5;"D";1065;7;9875.1;"48";"44.51915698698063,3.4974480521709626";"76";102.1;2;6380134.55;"48095";454;35.02613;1945;"48095_0420";10;"";"Rue du Chastel";48000;48095;"Mende";NA;"";739534.8;6380134.55;3.497448;44.519157;"";NA;"";"MENDE";"RUE DU CHASTEL";"commune";"commune";1;""
"1267";"48095_0420_00015";22914.2;120.1;"Fioul domestique";"2023-06-14";"Mende";7206.9;2495;1846.9;7352;"2348E2002709F";"48000";4247.9;"F";739513.43;"2033-06-13";22243.4;"maison";273.6;"F";2033;73.5;24470.9;"48";"44.519370016871434,3.4971810346196075";"76";100;2.3;6380158.08;"48095";383;35.10016;1949;"48095_0420";15;"";"Rue du Chastel";48000;48095;"Mende";NA;"";739513.43;6380158.08;3.497181;44.51937;"";NA;"";"MENDE";"RUE DU CHASTEL";"commune";"commune";1;""
"1268";"48095_0440_00001";4577.2;98.6;"Réseau de Chauffage urbain";"2023-03-28";"Mende";113.3;947.9;4482.7;256.4;"2348E1049078C";"48000";4482.7;"A";739839.03;"2033-03-27";4443.2;"appartement";190;"D";407.5;4;9610.9;"48";"44.517450973431245,3.5012609511422794";"76";57;2.2;6379946.96;"48095";352.8;34.41625;NA;"48095_0440";1;"";"Rue de la Chicanette";48000;48095;"Mende";NA;"";739839.03;6379946.96;3.501261;44.517451;"";NA;"";"MENDE";"RUE DE LA CHICANETTE";"commune";"commune";1;""
"1269";"48095_0440_00001";6246.3;103;"Réseau de Chauffage urbain";"2023-03-28";"Mende";152.9;1111.6;4680.7;301.4;"2348E1049237F";"48000";4680.7;"A";739839.03;"2033-03-27";6094.8;"appartement";198;"D";549.6;4;11475.6;"48";"44.517450973431245,3.5012609511422794";"76";64.7;2.2;6379946.96;"48095";368.4;34.41625;NA;"48095_0440";1;"";"Rue de la Chicanette";48000;48095;"Mende";NA;"";739839.03;6379946.96;3.501261;44.517451;"";NA;"";"MENDE";"RUE DE LA CHICANETTE";"commune";"commune";1;""
"1270";"48095_0440_00001";9739.7;119.2;"Réseau de Chauffage urbain";"2023-03-28";"Mende";227.9;1460.1;5418.5;396.4;"2348E1049254W";"48000";5418.5;"A";739839.03;"2033-03-27";9431.7;"appartement";182;"D";817.8;4;15606.6;"48";"44.517450973431245,3.5012609511422794";"76";93.3;2.2;6379946.96;"48095";426.4;34.41625;NA;"48095_0440";1;"";"Rue de la Chicanette";48000;48095;"Mende";NA;"";739839.03;6379946.96;3.501261;44.517451;"";NA;"";"MENDE";"RUE DE LA CHICANETTE";"commune";"commune";1;""
"1271";"48095_0440_00001";7819.6;120.5;"Réseau de Chauffage urbain";"2023-03-28";"Mende";181.1;1298.4;5475.3;351.2;"2348E1049118Q";"48000";5475.3;"A";739839.03;"2033-03-27";7566.5;"appartement";158;"C";649.9;3;13802.6;"48";"44.517450973431245,3.5012609511422794";"76";95.5;2.2;6379946.96;"48095";430.9;34.41625;NA;"48095_0440";1;"";"Rue de la Chicanette";48000;48095;"Mende";NA;"";739839.03;6379946.96;3.501261;44.517451;"";NA;"";"MENDE";"RUE DE LA CHICANETTE";"commune";"commune";1;""
"1272";"48095_0440_00001";9816.2;123.8;"Réseau de Chauffage urbain";"2023-03-28";"Mende";234.2;1495.9;5627.5;408.4;"2348E1049166M";"48000";5627.5;"A";739839.03;"2033-03-27";9491.9;"appartement";172;"C";836.8;4;15891.9;"48";"44.517450973431245,3.5012609511422794";"76";101.4;2.2;6379946.96;"48095";442.9;34.41625;NA;"48095_0440";1;"";"Rue de la Chicanette";48000;48095;"Mende";NA;"";739839.03;6379946.96;3.501261;44.517451;"";NA;"";"MENDE";"RUE DE LA CHICANETTE";"commune";"commune";1;""
"1273";"48095_0440_00001";5690.4;107.7;"Réseau de Chauffage urbain";"2023-03-28";"Mende";143;1099.7;4894.6;297.3;"2348E1049041R";"48000";4894.6;"A";739839.03;"2033-03-27";5540.8;"appartement";172;"C";514.4;4;11151.8;"48";"44.517450973431245,3.5012609511422794";"76";73;2.2;6379946.96;"48095";385.2;34.41625;NA;"48095_0440";1;"";"Rue de la Chicanette";48000;48095;"Mende";NA;"";739839.03;6379946.96;3.501261;44.517451;"";NA;"";"MENDE";"RUE DE LA CHICANETTE";"commune";"commune";1;""
"1274";"48095_0440_00003";8032.7;35.2;"Électricité";"2021-07-07";"Mende";605.4;1743.7;541.3;662.7;"2148E0017695L";"48000";1245.1;"B";739880.5;"2031-07-06";7663.1;"maison";228;"D";1565.1;7;8537.4;"48";"44.517138031906626,3.5017799607515734";"76";85.9;1;6379912.46;"48095";110.6;35.02613;1948;"48095_0440";3;"";"Rue de la Chicanette";48000;48095;"Mende";NA;"";739880.5;6379912.46;3.50178;44.517138;"";NA;"";"MENDE";"RUE DE LA CHICANETTE";"commune";"commune";1;""
"1275";"48095_0440_00005";5744.9;130;"Fioul domestique";"2022-12-19";"Mende";1831;1067;1999.3;2005.8;"2248E3099301U";"48000";4598.3;"C";739852.18;"2032-12-18";5651.2;"appartement";174;"C";516.6;29;8340.7;"48";"44.51683997347323,3.5014209858414285";"76";67.9;2.2;6379879.17;"48095";399.3;35.262558;NA;"48095_0440";5;"";"Rue de la Chicanette";48000;48095;"Mende";NA;"";739852.18;6379879.17;3.501421;44.51684;"";NA;"";"MENDE";"RUE DE LA CHICANETTE";"commune";"commune";1;""
"1276";"48095_0440_00005";1380.6;87.8;"Électricité";"2023-06-01";"Mende";447.3;507.4;1351.1;554.6;"2348E1828823H";"48000";3107.4;"C";739852.18;"2033-05-31";1380.6;"appartement";172;"C";126.2;18;3031.6;"48";"44.51683997347323,3.5014209858414285";"76";30;2.2;6379879.17;"48095";312;35.10016;NA;"48095_0440";5;"";"Rue de la Chicanette";48000;48095;"Mende";NA;"";739852.18;6379879.17;3.501421;44.51684;"";NA;"";"MENDE";"RUE DE LA CHICANETTE";"commune";"commune";1;""
